Species,Transmitter,Month,n_COAs,level,method,area_km2
Bass,A69-1604-31814,2021-12-01T00:00:00Z,40,0.95,KDE95,0.04668878720261026
Bass,A69-1604-31814,2022-01-01T00:00:00Z,157,0.5,KDE50,0.03172445938740834
Bass,A69-1604-31814,2022-01-01T00:00:00Z,157,0.95,KDE95,0.09475792612361023
Bass,A69-1604-31814,2022-02-01T00:00:00Z,194,0.5,KDE50,0.017350704204243724
Bass,A69-1604-31814,2022-02-01T00:00:00Z,194,0.95,KDE95,0.07265725751002564
Bass,A69-1604-31814,2022-03-01T00:00:00Z,193,0.5,KDE50,0.03246466533835756
Bass,A69-1604-31814,2022-03-01T00:00:00Z,193,0.95,KDE95,0.09437258745154867
Bass,A69-1604-31814,2022-04-01T00:00:00Z,107,0.5,KDE50,0.027628415138005628
Bass,A69-1604-31814,2022-04-01T00:00:00Z,107,0.95,KDE95,0.08459562159313204
Bass,A69-1604-31814,2022-05-01T00:00:00Z,249,0.5,KDE50,0.03285539102915011
Bass,A69-1604-31814,2022-05-01T00:00:00Z,249,0.95,KDE95,0.08464362697787164
Bass,A69-1604-31814,2022-06-01T00:00:00Z,70,0.5,KDE50,0.03765258950669924
Bass,A69-1604-31814,2022-06-01T00:00:00Z,70,0.95,KDE95,0.1384587907880334
Bass,A69-1604-31814,2022-07-01T00:00:00Z,109,0.5,KDE50,0.019639561416382203
Bass,A69-1604-31814,2022-07-01T00:00:00Z,109,0.95,KDE95,0.04666675424511646
Bass,A69-1604-31814,2022-08-01T00:00:00Z,103,0.5,KDE50,0.003407416843544226
Bass,A69-1604-31814,2022-08-01T00:00:00Z,103,0.95,KDE95,0.054847761100408156
Bass,A69-1604-31814,2022-09-01T00:00:00Z,133,0.5,KDE50,0.007225751155001112
Bass,A69-1604-31814,2022-09-01T00:00:00Z,133,0.95,KDE95,0.2213087693918406
Bass,A69-1604-31814,2022-10-01T00:00:00Z,78,0.5,KDE50,0.0651003645088072
Bass,A69-1604-31814,2022-10-01T00:00:00Z,78,0.95,KDE95,0.3098707032367552
Bass,A69-1604-31814,2022-11-01T00:00:00Z,130,0.5,KDE50,0.0207194198372995
Bass,A69-1604-31814,2022-11-01T00:00:00Z,130,0.95,KDE95,0.047395702338462346
Bass,A69-1604-31814,2022-12-01T00:00:00Z,88,0.5,KDE50,0.02611205148397386
Bass,A69-1604-31814,2022-12-01T00:00:00Z,88,0.95,KDE95,0.19828635342957665
Bass,A69-1604-31814,2023-01-01T00:00:00Z,234,0.5,KDE50,0.03845901499775215
Bass,A69-1604-31814,2023-01-01T00:00:00Z,234,0.95,KDE95,0.18605143746507155
Bass,A69-1604-31814,2023-02-01T00:00:00Z,174,0.5,KDE50,0.03337837555849214
Bass,A69-1604-31814,2023-02-01T00:00:00Z,174,0.95,KDE95,0.10383915419440562
Bass,A69-1604-31814,2023-03-01T00:00:00Z,144,0.5,KDE50,0.020285583678623428
Bass,A69-1604-31814,2023-03-01T00:00:00Z,144,0.95,KDE95,0.07897860137017444
Bass,A69-1604-31814,2023-04-01T00:00:00Z,141,0.5,KDE50,0.022493810481153325
Bass,A69-1604-31814,2023-04-01T00:00:00Z,141,0.95,KDE95,0.08349145060934313
Bass,A69-1604-31814,2023-05-01T00:00:00Z,224,0.5,KDE50,0.017161009384537698
Bass,A69-1604-31814,2023-05-01T00:00:00Z,224,0.95,KDE95,0.0691437948091664
Bass,A69-1604-31814,2023-08-01T00:00:00Z,164,0.5,KDE50,0.0031952817554762587
Bass,A69-1604-31814,2023-08-01T00:00:00Z,164,0.95,KDE95,0.13837123393360898
Bass,A69-1604-31814,2024-01-01T00:00:00Z,67,0.5,KDE50,0.026224647888929815
Bass,A69-1604-31814,2024-01-01T00:00:00Z,67,0.95,KDE95,0.1787134681321408
Bass,A69-1604-31814,2024-02-01T00:00:00Z,51,0.5,KDE50,0.06285733247734018
Bass,A69-1604-31814,2024-02-01T00:00:00Z,51,0.95,KDE95,0.28235744999790074
Bass,A69-1604-31814,2024-03-01T00:00:00Z,137,0.5,KDE50,0.014317356246907846
Bass,A69-1604-31814,2024-03-01T00:00:00Z,137,0.95,KDE95,0.05229168506409542
Bass,A69-1604-31814,2024-05-01T00:00:00Z,33,0.5,KDE50,0.020328268511436997
Bass,A69-1604-31814,2024-05-01T00:00:00Z,33,0.95,KDE95,0.046684571149004275
Bass,A69-1604-31814,2024-06-01T00:00:00Z,97,0.5,KDE50,0.014792590791646973
Bass,A69-1604-31814,2024-06-01T00:00:00Z,97,0.95,KDE95,0.04473334451508219
Bass,A69-1604-31814,2024-08-01T00:00:00Z,41,0.5,KDE50,0.0030367034751148892
Bass,A69-1604-31814,2024-08-01T00:00:00Z,41,0.95,KDE95,0.0073770239617316985
Bass,A69-1604-31814,2024-10-01T00:00:00Z,81,0.5,KDE50,0.0145200456956845
Bass,A69-1604-31814,2024-10-01T00:00:00Z,81,0.95,KDE95,0.04184701199368527
Bass,A69-1604-31813,2022-03-01T00:00:00Z,72,0.5,KDE50,0.027120488388251745
Bass,A69-1604-31813,2022-03-01T00:00:00Z,72,0.95,KDE95,0.1648369209088042
Bass,A69-1604-31813,2022-04-01T00:00:00Z,52,0.5,KDE50,0.018812206198046202
Bass,A69-1604-31813,2022-04-01T00:00:00Z,52,0.95,KDE95,0.06517407275980362
Bass,A69-1604-31813,2022-05-01T00:00:00Z,81,0.5,KDE50,0.021799735111313057
Bass,A69-1604-31813,2022-05-01T00:00:00Z,81,0.95,KDE95,0.18384026880100085
Bass,A69-1604-31813,2022-07-01T00:00:00Z,33,0.5,KDE50,0.03388276853388431
Bass,A69-1604-31813,2022-07-01T00:00:00Z,33,0.95,KDE95,0.0948419444816913
Bass,A69-1604-31811,2022-03-01T00:00:00Z,54,0.5,KDE50,0.020072993358639185
Bass,A69-1604-31811,2022-03-01T00:00:00Z,54,0.95,KDE95,0.1345541319547312
Bass,A69-1604-31811,2022-05-01T00:00:00Z,104,0.5,KDE50,0.018508821124098233
Bass,A69-1604-31811,2022-05-01T00:00:00Z,104,0.95,KDE95,0.05045344844927435
Bass,A69-1604-31811,2022-06-01T00:00:00Z,117,0.5,KDE50,0.018239059085314677
Bass,A69-1604-31811,2022-06-01T00:00:00Z,117,0.95,KDE95,0.14295587125779885
Bass,A69-1604-31811,2022-07-01T00:00:00Z,35,0.5,KDE50,0.009006241278246223
Bass,A69-1604-31811,2022-07-01T00:00:00Z,35,0.95,KDE95,4.225251284102269e-4
Bass,A69-1604-31811,2022-08-01T00:00:00Z,30,0.5,KDE50,0.010255930405406469
Bass,A69-1604-31811,2022-08-01T00:00:00Z,30,0.95,KDE95,0.002498218794377928
Bass,A69-1604-31811,2022-09-01T00:00:00Z,42,0.5,KDE50,0.004850345986214699
Bass,A69-1604-31811,2022-09-01T00:00:00Z,42,0.95,KDE95,0.008408428756446075
Bass,A69-1604-31811,2022-10-01T00:00:00Z,56,0.5,KDE50,0.010119208208392082
Bass,A69-1604-31811,2022-10-01T00:00:00Z,56,0.95,KDE95,1.430594948741782e-4
Bass,A69-1604-31811,2022-11-01T00:00:00Z,57,0.5,KDE50,0.009345298770148846
Bass,A69-1604-31811,2022-11-01T00:00:00Z,57,0.95,KDE95,0.007944226130214543
Bass,A69-1604-31811,2022-12-01T00:00:00Z,166,0.5,KDE50,0.01408706188329374
Bass,A69-1604-31811,2022-12-01T00:00:00Z,166,0.95,KDE95,0.04159590783591447
Bass,A69-1604-31811,2023-06-01T00:00:00Z,59,0.5,KDE50,0.02473814482112055
Bass,A69-1604-31811,2023-06-01T00:00:00Z,59,0.95,KDE95,0.10414220663608796
Bass,A69-1604-31811,2023-07-01T00:00:00Z,48,0.5,KDE50,0.017014890896033634
Bass,A69-1604-31811,2023-07-01T00:00:00Z,48,0.95,KDE95,0.0443528618749251
Bass,A69-1604-31817,2021-12-01T00:00:00Z,122,0.5,KDE50,0.028877121313102775
Bass,A69-1604-31817,2021-12-01T00:00:00Z,122,0.95,KDE95,0.0855977675622839
Bass,A69-1604-31817,2022-01-01T00:00:00Z,216,0.5,KDE50,0.025279706561488945
Bass,A69-1604-31817,2022-01-01T00:00:00Z,216,0.95,KDE95,0.0864976735062775
Bass,A69-1604-31817,2022-02-01T00:00:00Z,204,0.5,KDE50,0.025482687914970333
Bass,A69-1604-31817,2022-02-01T00:00:00Z,204,0.95,KDE95,0.12610981326709547
Bass,A69-1604-31817,2022-03-01T00:00:00Z,233,0.5,KDE50,0.021825663011355325
Bass,A69-1604-31817,2022-03-01T00:00:00Z,233,0.95,KDE95,0.10111376055279647
Bass,A69-1604-31817,2022-04-01T00:00:00Z,70,0.5,KDE50,0.019423754274917767
Bass,A69-1604-31817,2022-04-01T00:00:00Z,70,0.95,KDE95,0.05250327540174371
Bass,A69-1604-31810,2022-02-01T00:00:00Z,242,0.5,KDE50,0.024723382343700622
Bass,A69-1604-31810,2022-02-01T00:00:00Z,242,0.95,KDE95,0.06054830354081802
Bass,A69-1604-31810,2022-03-01T00:00:00Z,378,0.5,KDE50,0.028300766159661348
Bass,A69-1604-31810,2022-03-01T00:00:00Z,378,0.95,KDE95,0.11398727889205477
Bass,A69-1604-31810,2022-04-01T00:00:00Z,493,0.5,KDE50,0.025466411860146445
Bass,A69-1604-31810,2022-04-01T00:00:00Z,493,0.95,KDE95,0.0949739275460733
Bass,A69-1604-31810,2022-05-01T00:00:00Z,326,0.5,KDE50,0.028325307932787227
Bass,A69-1604-31810,2022-05-01T00:00:00Z,326,0.95,KDE95,0.10930836872501001
Bass,A69-1604-31810,2022-06-01T00:00:00Z,284,0.5,KDE50,0.02474116930157598
Bass,A69-1604-31810,2022-06-01T00:00:00Z,284,0.95,KDE95,0.062064562131748206
Bass,A69-1604-31810,2022-07-01T00:00:00Z,480,0.5,KDE50,0.02450963864910649
Bass,A69-1604-31810,2022-07-01T00:00:00Z,480,0.95,KDE95,0.060476715601029185
Bass,A69-1604-31810,2022-08-01T00:00:00Z,341,0.5,KDE50,0.022502064515049713
Bass,A69-1604-31810,2022-08-01T00:00:00Z,341,0.95,KDE95,0.022696877537868334
Bass,A69-1604-31810,2022-09-01T00:00:00Z,274,0.5,KDE50,0.024891671212413348
Bass,A69-1604-31810,2022-09-01T00:00:00Z,274,0.95,KDE95,0.06409760641378914
Bass,A69-1604-31810,2022-10-01T00:00:00Z,332,0.5,KDE50,0.024541089081787155
Bass,A69-1604-31810,2022-10-01T00:00:00Z,332,0.95,KDE95,0.05791182278857005
Bass,A69-1604-31810,2022-11-01T00:00:00Z,329,0.5,KDE50,0.025106707995346048
Bass,A69-1604-31810,2022-11-01T00:00:00Z,329,0.95,KDE95,0.07089084401673099
Bass,A69-1604-31815,2022-02-01T00:00:00Z,54,0.5,KDE50,0.03525465892003296
Bass,A69-1604-31815,2022-02-01T00:00:00Z,54,0.95,KDE95,0.18541092872694373
Bass,A69-1604-31815,2022-03-01T00:00:00Z,37,0.5,KDE50,0.032265411082597915
Bass,A69-1604-31815,2022-03-01T00:00:00Z,37,0.95,KDE95,0.08510794897371915
Bass,A69-1604-31815,2022-04-01T00:00:00Z,33,0.5,KDE50,0.030904406052512438
Bass,A69-1604-31815,2022-04-01T00:00:00Z,33,0.95,KDE95,0.08518207401504414
Bass,A69-1604-31815,2022-09-01T00:00:00Z,31,0.5,KDE50,0.09855293302898574
Bass,A69-1604-31815,2022-09-01T00:00:00Z,31,0.95,KDE95,0.1963807306694952
Bass,A69-1604-31815,2022-12-01T00:00:00Z,86,0.5,KDE50,0.034059267102541264
Bass,A69-1604-31815,2022-12-01T00:00:00Z,86,0.95,KDE95,0.17158831734793517
Bass,A69-1604-31815,2023-01-01T00:00:00Z,58,0.5,KDE50,0.020240472506812542
Bass,A69-1604-31815,2023-01-01T00:00:00Z,58,0.95,KDE95,0.08446863080708589
Bass,A69-1604-31815,2023-02-01T00:00:00Z,32,0.5,KDE50,0.02165612440690247
Bass,A69-1604-31815,2023-02-01T00:00:00Z,32,0.95,KDE95,0.08039029964944208
Bass,A69-1604-31815,2023-03-01T00:00:00Z,37,0.5,KDE50,0.032253663629006245
Bass,A69-1604-31815,2023-03-01T00:00:00Z,37,0.95,KDE95,0.08532746637698739
Bass,A69-1604-31815,2023-04-01T00:00:00Z,52,0.5,KDE50,0.038435932712294625
Bass,A69-1604-31815,2023-04-01T00:00:00Z,52,0.95,KDE95,0.17001391530661186
Bass,A69-1604-31815,2024-04-01T00:00:00Z,31,0.5,KDE50,0.12631047960370442
Bass,A69-1604-31815,2024-04-01T00:00:00Z,31,0.95,KDE95,0.35084066045649814
Bass,A69-1604-31818,2022-03-01T00:00:00Z,195,0.5,KDE50,0.02492977523505967
Bass,A69-1604-31818,2022-03-01T00:00:00Z,195,0.95,KDE95,0.06631146111567598
Bass,A69-1604-31818,2022-04-01T00:00:00Z,412,0.5,KDE50,0.0255713459317442
Bass,A69-1604-31818,2022-04-01T00:00:00Z,412,0.95,KDE95,0.1118768016337201
Bass,A69-1604-31818,2022-05-01T00:00:00Z,533,0.5,KDE50,0.023375687352709777
Bass,A69-1604-31818,2022-05-01T00:00:00Z,533,0.95,KDE95,0.05453351244806801
Bass,A69-1604-31818,2022-06-01T00:00:00Z,335,0.5,KDE50,0.025497866490875837
Bass,A69-1604-31818,2022-06-01T00:00:00Z,335,0.95,KDE95,0.08307829143604373
Bass,A69-1604-31818,2022-09-01T00:00:00Z,418,0.5,KDE50,0.024077828526499447
Bass,A69-1604-31818,2022-09-01T00:00:00Z,418,0.95,KDE95,0.05219167826282812
Bass,A69-1604-31818,2022-10-01T00:00:00Z,298,0.5,KDE50,0.02460611542652693
Bass,A69-1604-31818,2022-10-01T00:00:00Z,298,0.95,KDE95,0.05832983502621437
Bass,A69-1604-31818,2022-11-01T00:00:00Z,326,0.5,KDE50,0.025424507265912367
Bass,A69-1604-31818,2022-11-01T00:00:00Z,326,0.95,KDE95,0.09117790314207748
Bass,A69-1604-31818,2022-12-01T00:00:00Z,349,0.5,KDE50,0.02493395015620766
Bass,A69-1604-31818,2022-12-01T00:00:00Z,349,0.95,KDE95,0.07284701041062516
Bass,A69-1604-31818,2023-01-01T00:00:00Z,42,0.5,KDE50,0.03299449530749605
Bass,A69-1604-31818,2023-01-01T00:00:00Z,42,0.95,KDE95,0.12974848439972397
Bass,A69-1604-31818,2023-02-01T00:00:00Z,251,0.5,KDE50,0.024302555798676215
Bass,A69-1604-31818,2023-02-01T00:00:00Z,251,0.95,KDE95,0.05514562866461533
Bass,A69-1604-31818,2023-03-01T00:00:00Z,326,0.5,KDE50,0.027291750917835162
Bass,A69-1604-31818,2023-03-01T00:00:00Z,326,0.95,KDE95,0.1470572390665905
Bass,A69-1604-31818,2023-04-01T00:00:00Z,327,0.5,KDE50,0.04489880888958671
Bass,A69-1604-31818,2023-04-01T00:00:00Z,327,0.95,KDE95,0.14706255228218135
Bass,A69-1604-31818,2023-06-01T00:00:00Z,489,0.5,KDE50,0.02444371747699403
Bass,A69-1604-31818,2023-06-01T00:00:00Z,489,0.95,KDE95,0.05700928959907917
Bass,A69-1604-31818,2023-10-01T00:00:00Z,413,0.5,KDE50,0.024508065559398034
Bass,A69-1604-31818,2023-10-01T00:00:00Z,413,0.95,KDE95,0.0570137623722991
Bass,A69-1604-31818,2023-11-01T00:00:00Z,339,0.5,KDE50,0.024823050756134557
Bass,A69-1604-31818,2023-11-01T00:00:00Z,339,0.95,KDE95,0.058525430413250056
Bass,A69-1604-31818,2023-12-01T00:00:00Z,50,0.5,KDE50,0.026351469399617983
Bass,A69-1604-31818,2023-12-01T00:00:00Z,50,0.95,KDE95,0.08887590432490727
Bass,A69-1604-31818,2024-03-01T00:00:00Z,271,0.5,KDE50,0.024672266122970382
Bass,A69-1604-31818,2024-03-01T00:00:00Z,271,0.95,KDE95,0.05990814387072926
Bass,A69-1604-31818,2024-04-01T00:00:00Z,500,0.5,KDE50,0.02410535858842835
Bass,A69-1604-31818,2024-04-01T00:00:00Z,500,0.95,KDE95,0.05270872556271672
Bass,A69-1604-31818,2024-05-01T00:00:00Z,516,0.5,KDE50,6.911684894637401e-4
Bass,A69-1604-31818,2024-05-01T00:00:00Z,516,0.95,KDE95,5.590576038680592e-5
Bass,A69-1604-31818,2024-06-01T00:00:00Z,342,0.5,KDE50,0.001635645509253449
Bass,A69-1604-31818,2024-06-01T00:00:00Z,342,0.95,KDE95,2.21516544598162e-4
Bass,A69-1604-31818,2024-07-01T00:00:00Z,392,0.5,KDE50,0.002268720261389157
Bass,A69-1604-31818,2024-07-01T00:00:00Z,392,0.95,KDE95,0.0013938804120111308
Bass,A69-1604-31818,2024-08-01T00:00:00Z,304,0.5,KDE50,0.0016416500519763103
Bass,A69-1604-31818,2024-08-01T00:00:00Z,304,0.95,KDE95,2.2153227151591273e-4
Bass,A69-1604-31818,2024-09-01T00:00:00Z,263,0.5,KDE50,0.023763345707702218
Bass,A69-1604-31818,2024-09-01T00:00:00Z,263,0.95,KDE95,0.050727305154998785
Bass,A69-1604-31818,2024-10-01T00:00:00Z,321,0.5,KDE50,0.0014542285958475422
Bass,A69-1604-31818,2024-10-01T00:00:00Z,321,0.95,KDE95,1.7604510754586953e-4
Bass,A69-1604-31818,2024-12-01T00:00:00Z,70,0.5,KDE50,0.027295360082352418
Bass,A69-1604-31818,2024-12-01T00:00:00Z,70,0.95,KDE95,0.1123114407708119
Bass,A69-1604-31818,2025-02-01T00:00:00Z,128,0.5,KDE50,0.025238480165900197
Bass,A69-1604-31818,2025-02-01T00:00:00Z,128,0.95,KDE95,0.07904186394770968
Bass,A69-1604-31016,2022-03-01T00:00:00Z,194,0.5,KDE50,0.021621834450476746
Bass,A69-1604-31016,2022-03-01T00:00:00Z,194,0.95,KDE95,0.02501639009539422
Bass,A69-1604-31016,2022-09-01T00:00:00Z,32,0.5,KDE50,0.025152358855367173
Bass,A69-1604-31016,2022-09-01T00:00:00Z,32,0.95,KDE95,0.076666660200851
Bass,A69-1604-31016,2022-12-01T00:00:00Z,173,0.5,KDE50,0.026916845949387876
Bass,A69-1604-31016,2022-12-01T00:00:00Z,173,0.95,KDE95,0.07087900396000162
Bass,A69-1604-31016,2023-01-01T00:00:00Z,291,0.5,KDE50,0.024004105203454848
Bass,A69-1604-31016,2023-01-01T00:00:00Z,291,0.95,KDE95,0.053493147062207806
Bass,A69-1604-31016,2023-04-01T00:00:00Z,88,0.5,KDE50,0.03845894568305742
Bass,A69-1604-31016,2023-04-01T00:00:00Z,88,0.95,KDE95,1.821875603553046
Bass,A69-1604-31014,2022-04-01T00:00:00Z,121,0.5,KDE50,0.02487388608732377
Bass,A69-1604-31014,2022-04-01T00:00:00Z,121,0.95,KDE95,0.06385904463766492
Bass,A69-1604-31014,2022-05-01T00:00:00Z,106,0.5,KDE50,0.03934971078031254
Bass,A69-1604-31014,2022-05-01T00:00:00Z,106,0.95,KDE95,0.09762709653871833
Bass,A69-1604-31014,2023-04-01T00:00:00Z,223,0.5,KDE50,0.020096880300305667
Bass,A69-1604-31014,2023-04-01T00:00:00Z,223,0.95,KDE95,0.08844834006568045
Bass,A69-1604-31015,2022-04-01T00:00:00Z,111,0.5,KDE50,0.023821287344450336
Bass,A69-1604-31015,2022-04-01T00:00:00Z,111,0.95,KDE95,0.04462836938180844
Bass,A69-1604-31015,2022-05-01T00:00:00Z,180,0.5,KDE50,0.026727396298543083
Bass,A69-1604-31015,2022-05-01T00:00:00Z,180,0.95,KDE95,0.0520032201490525
Bass,A69-1604-31015,2022-07-01T00:00:00Z,59,0.5,KDE50,0.025139788459707792
Bass,A69-1604-31015,2022-07-01T00:00:00Z,59,0.95,KDE95,0.04895844301567669
Bass,A69-1604-31015,2023-03-01T00:00:00Z,71,0.5,KDE50,0.0486170740826251
Bass,A69-1604-31015,2023-03-01T00:00:00Z,71,0.95,KDE95,0.203834694991345
Bass,A69-1604-31015,2023-04-01T00:00:00Z,70,0.5,KDE50,0.04745730204291246
Bass,A69-1604-31015,2023-04-01T00:00:00Z,70,0.95,KDE95,0.19767969288549586
Bass,A69-1604-31017,2022-04-01T00:00:00Z,30,0.5,KDE50,0.013075502661779145
Bass,A69-1604-31017,2022-04-01T00:00:00Z,30,0.95,KDE95,0.01472265301323661
Bass,A69-1604-31017,2022-05-01T00:00:00Z,34,0.5,KDE50,0.01745628834980936
Bass,A69-1604-31017,2022-05-01T00:00:00Z,34,0.95,KDE95,0.029855182285690632
Bass,A69-1604-25139,2022-12-01T00:00:00Z,267,0.5,KDE50,0.015406009316563024
Bass,A69-1604-25139,2022-12-01T00:00:00Z,267,0.95,KDE95,0.061913659489046084
Bass,A69-1604-25139,2023-01-01T00:00:00Z,281,0.5,KDE50,0.016833924664054183
Bass,A69-1604-25139,2023-01-01T00:00:00Z,281,0.95,KDE95,0.10613479932883044
Bass,A69-1604-25139,2023-02-01T00:00:00Z,143,0.5,KDE50,0.04030254913032032
Bass,A69-1604-25139,2023-02-01T00:00:00Z,143,0.95,KDE95,0.18832621985018663
Bass,A69-1604-25139,2023-03-01T00:00:00Z,196,0.5,KDE50,0.01956942487813672
Bass,A69-1604-25139,2023-03-01T00:00:00Z,196,0.95,KDE95,0.07521133367502457
Bass,A69-1604-25139,2023-04-01T00:00:00Z,68,0.5,KDE50,0.03450843939028442
Bass,A69-1604-25139,2023-04-01T00:00:00Z,68,0.95,KDE95,0.12387010755623708
Bass,A69-1604-25139,2023-11-01T00:00:00Z,446,0.5,KDE50,0.014188258749883331
Bass,A69-1604-25139,2023-11-01T00:00:00Z,446,0.95,KDE95,0.03989474635332124
Bass,A69-1604-25139,2023-12-01T00:00:00Z,241,0.5,KDE50,0.01425381904230395
Bass,A69-1604-25139,2023-12-01T00:00:00Z,241,0.95,KDE95,0.04034646528204961
Bass,A69-1604-25139,2024-01-01T00:00:00Z,124,0.5,KDE50,0.029345610067172092
Bass,A69-1604-25139,2024-01-01T00:00:00Z,124,0.95,KDE95,0.12243139874128406
Bass,A69-1604-25139,2024-02-01T00:00:00Z,137,0.5,KDE50,0.03186163666993199
Bass,A69-1604-25139,2024-02-01T00:00:00Z,137,0.95,KDE95,0.08772276524497918
Bass,A69-1604-25139,2024-03-01T00:00:00Z,67,0.5,KDE50,0.03353269103640784
Bass,A69-1604-25139,2024-03-01T00:00:00Z,67,0.95,KDE95,0.11250841618129018
Bass,A69-1604-25139,2024-04-01T00:00:00Z,146,0.5,KDE50,0.014759082114123714
Bass,A69-1604-25139,2024-04-01T00:00:00Z,146,0.95,KDE95,0.05334650172696816
Bass,A69-1604-25133,2023-03-01T00:00:00Z,104,0.5,KDE50,0.043392916867288175
Bass,A69-1604-25133,2023-03-01T00:00:00Z,104,0.95,KDE95,0.12877081787608627
Bass,A69-1604-25133,2023-04-01T00:00:00Z,144,0.5,KDE50,0.020249743914524092
Bass,A69-1604-25133,2023-04-01T00:00:00Z,144,0.95,KDE95,0.0912162758259165
Bass,A69-1604-25133,2023-05-01T00:00:00Z,104,0.5,KDE50,0.02177914950207225
Bass,A69-1604-25133,2023-05-01T00:00:00Z,104,0.95,KDE95,0.09145405383244436
Bass,A69-1604-25131,2023-03-01T00:00:00Z,70,0.5,KDE50,0.02498926211838261
Bass,A69-1604-25131,2023-03-01T00:00:00Z,70,0.95,KDE95,0.08112828847109527
Bass,A69-1604-25131,2023-04-01T00:00:00Z,127,0.5,KDE50,0.03290027186271269
Bass,A69-1604-25131,2023-04-01T00:00:00Z,127,0.95,KDE95,0.12306153632068588
Bass,A69-1604-25131,2023-06-01T00:00:00Z,66,0.5,KDE50,0.02562386980860401
Bass,A69-1604-25131,2023-06-01T00:00:00Z,66,0.95,KDE95,0.09635648135292699
Bass,A69-1604-25131,2023-08-01T00:00:00Z,38,0.5,KDE50,0.02490584196963103
Bass,A69-1604-25131,2023-08-01T00:00:00Z,38,0.95,KDE95,0.06584999521662155
Bass,A69-1604-25138,2023-03-01T00:00:00Z,93,0.5,KDE50,0.037991175048052335
Bass,A69-1604-25138,2023-03-01T00:00:00Z,93,0.95,KDE95,0.25848169187425973
Bass,A69-1604-25138,2023-04-01T00:00:00Z,44,0.5,KDE50,0.016838104139539296
Bass,A69-1604-25138,2023-04-01T00:00:00Z,44,0.95,KDE95,0.06740922943938908
Bass,A69-1604-25138,2023-06-01T00:00:00Z,43,0.5,KDE50,0.05503967221648684
Bass,A69-1604-25138,2023-06-01T00:00:00Z,43,0.95,KDE95,0.22614168799534956
Bass,A69-1604-25137,2022-12-01T00:00:00Z,72,0.5,KDE50,0.010443924847634276
Bass,A69-1604-25137,2022-12-01T00:00:00Z,72,0.95,KDE95,0.0475182030278191
Bass,A69-1604-25137,2023-03-01T00:00:00Z,51,0.5,KDE50,0.03942031208174082
Bass,A69-1604-25137,2023-03-01T00:00:00Z,51,0.95,KDE95,0.1661979298106098
Bass,A69-1604-25137,2023-04-01T00:00:00Z,54,0.5,KDE50,0.023129753413576728
Bass,A69-1604-25137,2023-04-01T00:00:00Z,54,0.95,KDE95,0.10232366934086615
Bass,A69-1604-25137,2023-07-01T00:00:00Z,208,0.5,KDE50,0.00906337203033251
Bass,A69-1604-25137,2023-07-01T00:00:00Z,208,0.95,KDE95,3.8987187683793307e-4
Bass,A69-1604-25137,2023-10-01T00:00:00Z,116,0.5,KDE50,0.00899390714029577
Bass,A69-1604-25137,2023-10-01T00:00:00Z,116,0.95,KDE95,0.016112632531790145
Bass,A69-1604-25137,2023-11-01T00:00:00Z,101,0.5,KDE50,0.010642549083738297
Bass,A69-1604-25137,2023-11-01T00:00:00Z,101,0.95,KDE95,0.05269087648640299
Bass,A69-1604-25135,2022-12-01T00:00:00Z,117,0.5,KDE50,0.027815920245086126
Bass,A69-1604-25135,2022-12-01T00:00:00Z,117,0.95,KDE95,0.09600464510166715
Bass,A69-1604-25135,2023-01-01T00:00:00Z,160,0.5,KDE50,0.030334412173283753
Bass,A69-1604-25135,2023-01-01T00:00:00Z,160,0.95,KDE95,0.10463794895913124
Bass,A69-1604-25135,2023-02-01T00:00:00Z,69,0.5,KDE50,0.029567615534300217
Bass,A69-1604-25135,2023-02-01T00:00:00Z,69,0.95,KDE95,0.10613698439318765
Bass,A69-1604-25135,2023-03-01T00:00:00Z,115,0.5,KDE50,0.0455175328563652
Bass,A69-1604-25135,2023-03-01T00:00:00Z,115,0.95,KDE95,0.17261507401673237
Bass,A69-1604-25135,2023-04-01T00:00:00Z,104,0.5,KDE50,0.031552219316314904
Bass,A69-1604-25135,2023-04-01T00:00:00Z,104,0.95,KDE95,0.18108749398680918
Bass,A69-1604-25135,2023-05-01T00:00:00Z,90,0.5,KDE50,0.028781027428790462
Bass,A69-1604-25135,2023-05-01T00:00:00Z,90,0.95,KDE95,0.1264879488779509
Bass,A69-1604-25135,2023-06-01T00:00:00Z,73,0.5,KDE50,0.02644947263788013
Bass,A69-1604-25135,2023-06-01T00:00:00Z,73,0.95,KDE95,0.08643300173291878
Bass,A69-1604-25135,2023-11-01T00:00:00Z,226,0.5,KDE50,0.026185904915589142
Bass,A69-1604-25135,2023-11-01T00:00:00Z,226,0.95,KDE95,0.07219781330543407
Bass,A69-1604-25135,2023-12-01T00:00:00Z,123,0.5,KDE50,0.028724538201338003
Bass,A69-1604-25135,2023-12-01T00:00:00Z,123,0.95,KDE95,0.11730078503610297
Bass,A69-1604-25135,2024-01-01T00:00:00Z,262,0.5,KDE50,0.025693490648585372
Bass,A69-1604-25135,2024-01-01T00:00:00Z,262,0.95,KDE95,0.08302634733065956
Bass,A69-1604-25135,2024-02-01T00:00:00Z,219,0.5,KDE50,0.025288887861440075
Bass,A69-1604-25135,2024-02-01T00:00:00Z,219,0.95,KDE95,0.08005404732909553
Bass,A69-1604-25135,2024-03-01T00:00:00Z,237,0.5,KDE50,0.025181468366370537
